order_item_id,order_id,item_id,quantity,item_price
1084,445,2533,1,47.04
1085,445,4712,2,16.91
1086,445,4223,3,40.44
1087,446,4374,1,49.37
1088,447,3691,2,41.62
1089,447,2879,1,39.54
1090,447,1230,3,8.45
1091,447,4661,1,8.18
1092,448,4464,3,9.19
1093,449,2539,2,23.93
1094,449,3030,1,28.91
1095,450,1104,2,19.78
1096,450,2546,2,41.86
1097,450,1797,2,37.8
1098,451,3896,3,45.51
1099,451,197,2,9.28
1100,451,426,1,41.21
1101,452,4935,3,39.05
1102,452,15,2,35.88
1103,452,110,2,27.69
1104,453,4800,1,22.82
1105,454,2503,3,9.08
1106,454,4223,1,40.44
1107,454,880,2,43.9
1108,455,3626,2,37.31
1109,455,3648,3,20.21
1110,456,3780,3,36.38
1111,456,917,3,10.12
1112,456,2007,2,23.53
1113,456,1361,3,9.9
1114,457,4125,2,26.24
1115,457,2092,2,9.19
1116,457,4796,1,39.97
1117,457,707,1,49.24
1118,457,2111,1,24.64
1119,458,966,3,41.8
1120,458,911,2,15.5
1121,458,4927,1,29.52
1122,459,3314,1,19.58
1123,459,1446,2,49.91
1124,459,4510,2,28.29
1125,459,2037,1,10.76
1126,460,2602,3,34.5
1127,461,2112,3,42.22
1128,461,1853,3,26.53
1129,461,3024,3,31.96
1130,462,1475,1,45.64
1131,463,3973,2,16.61
1132,464,4588,2,41.54
1133,464,2352,2,11.99
1134,464,911,1,15.5
1135,464,3878,2,43.5
1136,465,2402,1,14.91
1137,466,4721,2,12.72
1138,467,1541,2,23.3
1139,468,2930,1,40.4
1140,469,2411,1,43.99
1141,470,1443,1,8.33
1142,470,38,3,28.52
1143,471,4242,2,38.67
1144,471,3156,3,46.57
1145,471,1296,1,9.01
1146,472,1225,2,16.81
1147,473,2750,1,30.56
1148,474,1927,2,43.99
1149,474,4455,1,47.84
1150,475,3926,1,39.99
1151,475,2261,3,39.76
1152,476,4154,3,14.33
1153,476,3853,3,13.84
1154,477,4373,3,33.7
1155,478,2848,2,12.57
1156,479,4796,1,39.97
1157,479,3039,2,17.9
1158,480,3089,3,27.78
1159,481,1155,2,34.46
1160,481,3229,1,48.56
1161,482,2050,1,6.68
1162,482,2842,2,36.13
1163,483,3153,1,46.65
1164,484,2549,1,49.35
1165,485,4452,2,35.66
1166,485,2554,1,47.6
1167,485,4099,3,32.11
1168,486,2961,1,48.58
1169,486,1200,3,20.73
1170,486,1069,1,35.18
1171,487,599,2,41.23
1172,488,1865,3,35.58
1173,489,1796,3,32.2
1174,489,3503,2,36.93
1175,489,2580,3,27.68
1176,489,3961,3,46.39
1177,490,4467,3,42.2
1178,490,828,2,14.33
1179,490,1573,1,35.47
1180,490,1896,1,16.71
1181,490,377,1,43.87
1182,490,4656,3,45.0
1183,491,1259,2,36.82
1184,491,3918,1,38.96
1185,492,697,3,46.5
1186,492,188,1,45.91
1187,492,847,1,22.74
1188,493,4090,3,5.14
1189,493,1740,2,12.22
1190,494,4894,2,45.72
1191,494,3468,3,34.94
1192,494,943,1,34.6
1193,495,2900,1,26.52
1194,496,2684,2,49.79
1195,496,1483,1,46.5
1196,496,3947,1,44.78
1197,496,3826,1,32.65
1198,496,1028,3,43.26
1199,496,3048,3,49.83
1200,497,1657,1,31.74
1201,497,4330,2,41.45
1202,497,214,3,18.94
1203,498,4901,2,25.26
1204,499,3896,3,45.51
1205,499,2104,1,49.73
1206,499,4454,2,13.87
1207,500,4011,2,26.12
1208,501,1272,1,45.58
1209,501,3588,2,33.33
1210,501,2028,1,26.97
1211,501,3388,1,12.29
1212,502,3381,3,15.15
1213,502,1286,2,6.51
1214,502,3330,2,25.86
1215,503,3867,3,37.71
1216,503,1135,2,49.22
1217,503,4584,3,15.94
1218,503,2044,2,15.27
1219,504,3305,3,17.09
1220,504,1378,3,18.03
1221,505,2111,1,24.64
1222,505,1082,1,31.39
1223,506,4834,1,43.76
1224,506,2127,2,13.06
1225,506,3025,2,31.03
1226,506,2502,3,33.12
1227,507,2774,1,47.59
1228,507,2674,1,15.03
1229,508,3318,3,32.54
1230,508,1491,2,44.9
1231,509,3735,3,14.57
1232,509,1321,2,12.63
1233,509,2600,1,19.27
1234,509,4099,1,32.11
1235,509,1880,3,10.28
1236,510,3420,3,15.9
1237,510,1021,3,32.98
1238,510,4443,2,37.28
1239,510,4064,3,39.36
1240,510,3649,2,43.42
1241,510,3151,1,29.25
1242,510,883,3,17.48
1243,511,3094,1,17.98
1244,512,2867,3,27.43
1245,512,4888,2,27.55
1246,512,1098,2,38.88
1247,512,1781,3,21.09
1248,513,1221,3,34.25
1249,513,2076,2,30.5
1250,514,2816,1,45.76
1251,514,4150,1,12.03
1252,514,309,1,22.05
1253,514,4839,2,31.1
1254,514,2111,1,24.64
1255,515,2805,3,21.55
1256,515,1601,3,27.89
1257,515,3670,3,28.05
1258,515,2823,2,23.82
1259,515,1250,3,42.51
1260,515,4846,2,47.42
1261,515,937,1,39.94
1262,515,2785,2,25.7
1263,516,4778,3,47.47
1264,516,2073,3,5.16
1265,516,737,1,7.16
1266,516,2182,2,39.63
1267,517,4490,1,40.76
1268,517,314,1,40.49
1269,518,3723,2,35.32
1270,518,333,1,37.05
1271,518,2779,1,48.32
1272,518,150,1,39.01
1273,519,1423,1,7.02
1274,519,4129,2,16.45
1275,519,3445,2,14.83
1276,519,669,3,19.76
1277,520,590,2,14.96
1278,520,4891,2,13.36
1279,521,4822,3,9.32
1280,521,3042,3,10.18
1281,521,2869,3,19.62
1282,522,472,2,43.76
1283,523,4036,1,39.74
1284,523,1857,3,7.75
1285,523,2366,3,33.11
1286,523,3406,2,13.44
1287,523,3941,1,18.55
1288,524,4882,1,38.52
1289,525,2219,1,32.19
1290,525,2273,2,26.51
1291,526,3401,3,27.95
1292,526,4351,2,13.06
1293,526,2771,3,27.14
1294,526,384,1,49.47
1295,527,4293,3,6.3
1296,528,2381,1,47.14
1297,528,1656,3,23.8
1298,528,3407,2,26.93
1299,528,3189,1,18.31
1300,528,1623,3,49.06
1301,529,1673,1,26.8
1302,529,3324,1,19.48
1303,529,3647,2,9.91
1304,530,2714,1,42.12
1305,530,863,2,15.24
1306,530,4007,1,48.53
1307,530,51,3,23.09
1308,531,121,1,23.97
1309,531,590,1,14.96
1310,532,786,1,46.52
1311,533,4025,2,22.53
1312,533,4157,3,10.92
1313,533,3958,3,27.25
1314,533,3068,3,17.64
1315,534,33,2,46.34
1316,534,511,2,23.83
1317,534,3505,1,37.33
1318,534,3188,2,34.03
1319,534,3099,1,12.26
1320,535,743,2,47.79
1321,536,1394,2,36.16
1322,536,4753,3,27.46
1323,537,3459,2,5.99
1324,537,729,2,16.37
1325,538,1428,3,31.26
1326,538,870,1,32.25
1327,539,4557,3,7.82
1328,540,4358,2,45.33
1329,540,3389,2,33.29
1330,540,385,1,14.72
1331,541,3250,3,27.9
1332,541,3147,1,39.99
1333,542,2160,2,17.25
1334,542,165,3,15.74
1335,542,1783,2,40.01
1336,542,637,3,26.85
1337,542,2658,1,12.9
1338,542,1448,2,23.87
1339,543,2972,2,27.95
1340,543,1430,2,13.23
1341,544,4369,3,10.42
1342,545,2809,1,42.23
1343,546,3565,3,11.14
1344,546,2090,3,8.03
1345,546,3165,3,5.31
1346,547,1092,1,36.5
1347,548,4554,3,22.69
1348,549,4389,3,14.21
1349,549,2297,2,44.6
1350,549,3783,1,26.68
1351,549,3693,1,27.19
1352,549,4506,3,31.47
1353,549,3472,1,21.93
1354,550,1903,3,26.99
1355,550,960,3,23.15
1356,550,261,2,9.85
1357,550,1286,1,6.51
1358,551,755,3,25.54
1359,552,2554,3,47.6
1360,552,4906,1,42.48
1361,552,2168,1,49.07
1362,553,4698,3,18.27
1363,553,1266,3,22.37
1364,554,4464,1,9.19
1365,555,4874,3,36.28
1366,556,2920,3,15.1
1367,557,2132,2,46.27
1368,557,3508,1,16.5
1369,557,1909,2,34.79
1370,557,3127,2,8.29
1371,557,2316,1,44.44
1372,558,3484,3,7.97
1373,558,4319,3,20.4
1374,558,685,3,49.15
1375,558,1510,1,14.22
1376,559,2429,3,38.62
1377,560,2575,3,14.29
1378,560,1930,2,12.77
1379,560,3009,1,30.93
1380,560,1393,3,31.08
1381,561,1074,3,30.95
1382,561,341,1,19.37
1383,562,657,3,25.0
1384,562,2581,2,42.13
1385,563,4145,3,8.07
1386,564,2187,2,36.8
1387,565,3305,1,17.09
1388,565,2327,3,27.79
1389,565,1550,3,26.67
1390,566,1952,3,33.06
1391,566,664,2,48.34
1392,566,2213,2,40.99
1393,567,3272,1,13.73
1394,567,927,2,45.75
1395,567,4313,1,30.47
1396,568,840,2,42.23
1397,568,2226,1,33.44
1398,568,2853,2,30.2
1399,569,1409,2,42.22
1400,569,1615,1,22.49
1401,570,4775,3,30.43
1402,571,3969,3,14.04
1403,571,3170,2,13.01
1404,571,2271,2,27.43
1405,571,1221,1,34.25
1406,572,3222,2,20.7
1407,572,4268,3,48.63
1408,573,2299,1,27.22
1409,573,352,1,23.43
1410,573,4690,1,23.33
1411,573,4819,1,44.42
1412,574,1515,2,30.22
1413,575,1231,3,12.14
1414,575,4198,2,17.71
1415,575,3700,2,35.32
1416,576,1979,1,11.22
1417,576,191,2,9.95
1418,577,52,2,48.36
1419,577,4192,3,6.3
1420,578,4568,2,10.35
1421,578,2220,1,16.46
1422,578,3218,3,46.9
1423,578,3721,1,40.21
1424,579,3026,1,35.75
1425,579,3883,3,22.49
1426,579,992,2,21.08
1427,580,918,1,39.35
1428,581,1700,3,20.81
1429,581,534,2,21.74
1430,581,3267,3,46.95
1431,582,860,3,15.45
1432,582,107,1,12.07
1433,582,3866,3,47.67
1434,583,1773,2,24.66
1435,583,2282,1,34.92
1436,583,115,1,27.43
1437,584,872,1,37.79
1438,584,392,2,6.71
1439,584,4710,2,18.07
1440,584,1473,3,7.21
1441,585,4272,2,23.81
1442,585,4340,1,27.28
1443,586,3535,1,44.11
1444,586,154,3,13.98
1445,587,1880,3,10.28
1446,587,2319,1,42.58
1447,587,3348,3,23.57
1448,587,636,3,19.14
1449,587,3699,2,39.58
1450,588,3728,3,23.95
1451,588,416,3,25.65
1452,589,811,2,36.05
1453,589,4428,2,6.35
1454,589,1250,2,42.51
1455,590,1628,1,34.71
1456,590,3167,2,6.54
1457,590,3934,3,40.17
1458,590,1887,2,12.9
1459,591,39,2,18.34
1460,591,582,2,8.35
1461,591,3774,1,39.37
1462,591,4875,1,33.4
1463,592,4014,3,16.21
1464,592,4855,1,17.33
1465,593,2566,3,5.41
1466,594,670,1,21.24
1467,594,2161,3,37.89
1468,594,2551,1,13.04
1469,594,3024,2,31.96
1470,595,351,3,34.09
1471,595,4328,3,10.55
1472,596,1157,2,38.08
1473,596,3526,2,11.78
1474,596,3161,1,12.6
1475,596,3822,2,33.94
1476,596,1444,1,13.13
1477,596,2145,2,18.05
1478,597,4088,2,29.82
1479,597,4231,3,17.52
1480,598,655,3,46.93
1481,598,2545,3,32.01
1482,599,4132,1,13.69
1483,599,1961,3,42.06
1484,599,2773,2,36.72
1485,600,4329,3,28.57
1486,600,3118,2,31.34
1487,601,1860,3,20.18
1488,602,113,3,46.4
1489,603,4914,2,32.74
1490,603,3056,1,7.39
1491,604,1126,3,37.24
1492,605,1386,1,28.36
1493,605,2974,1,40.6
1494,605,64,3,10.01
1495,605,4220,3,41.81
1496,606,1616,2,16.4
1497,606,4339,3,20.17
1498,607,4960,1,25.61
1499,608,1269,3,46.13
1500,608,3436,2,23.4
1501,608,2207,3,41.04
1502,608,3981,2,11.72
1503,609,2595,3,16.59
1504,609,2556,2,44.87
1505,609,1998,1,39.9
1506,610,4408,3,40.67
1507,610,4958,1,7.13
1508,610,4979,3,47.94
1509,611,904,2,43.44
1510,611,1777,2,35.44
1511,611,4178,1,19.36
1512,612,730,1,37.69
1513,612,3429,2,13.28
1514,612,4455,3,47.84
1515,612,2375,3,36.98
1516,613,2615,3,7.17
1517,614,233,3,29.81
1518,615,3956,1,16.2
1519,615,3941,3,18.55
1520,616,967,3,35.72
1521,616,4474,2,5.47
1522,617,640,2,40.13
1523,618,4622,1,22.14
1524,619,3731,1,5.82
1525,619,4538,1,33.1
1526,619,2980,2,28.41
1527,620,3573,2,6.08
1528,620,3996,2,48.74
1529,620,3569,3,29.73
1530,620,3677,3,5.34
1531,621,3195,1,47.95
1532,621,707,2,49.24
1533,622,1186,2,5.02
1534,622,4941,3,41.52
1535,622,73,3,33.01
1536,622,2490,3,34.43
1537,623,3024,2,31.96
1538,623,4707,1,30.98
1539,624,1394,2,36.16
1540,624,34,2,38.31
1541,625,3119,3,40.14
1542,626,2133,1,8.23
1543,626,4824,3,48.39
1544,626,298,1,29.52
1545,627,4631,3,48.1
1546,627,4676,3,14.15
1547,627,2901,1,37.48
1548,627,2516,2,23.51
1549,628,4853,1,27.07
1550,629,721,2,32.89
1551,629,53,2,19.23
1552,629,1551,2,20.8
1553,630,4196,2,36.52
1554,630,2985,2,44.64
1555,630,4635,2,41.16
1556,631,3976,3,45.15
1557,631,4079,1,33.16
1558,632,1250,2,42.51
1559,632,4426,1,5.45
1560,632,1272,3,45.58
1561,633,3009,2,30.93
1562,633,253,3,31.66
1563,633,794,3,16.58
1564,633,3179,1,47.38
1565,634,1926,2,14.54
1566,634,3676,3,8.31
1567,635,2690,3,35.6
1568,636,840,1,42.23
1569,637,4907,3,9.73
1570,637,1538,3,12.7
1571,638,3617,1,12.97
1572,638,3320,1,33.12
1573,638,728,2,39.8
1574,639,3399,3,44.82
1575,639,2264,2,25.17
1576,640,4470,3,15.74
1577,640,750,3,38.26
1578,640,4530,2,33.82
1579,640,1741,1,26.72
1580,640,169,3,17.16
1581,641,4008,2,13.13
1582,641,4541,2,32.06
1583,642,4686,1,7.68
1584,642,1945,2,38.65
1585,643,4615,2,5.45
1586,643,1823,3,36.33
1587,643,4125,1,26.24
1588,644,3890,1,33.29
1589,644,2932,3,42.64
1590,644,2675,1,47.94
1591,645,454,2,13.57
1592,646,3139,2,14.64
1593,646,2182,2,39.63
1594,646,4302,1,13.51
1595,647,1696,3,49.59
1596,648,3933,3,39.58
1597,648,3336,3,35.97
1598,649,1969,1,31.9
1599,649,4475,3,48.72
1600,649,1132,1,31.37
1601,650,1793,1,28.8
1602,651,1368,3,5.39
1603,652,2806,2,30.19
1604,653,750,3,38.26
1605,653,4989,2,5.77
1606,653,2481,3,32.95
1607,654,2693,1,46.95
1608,655,4476,2,13.02
1609,655,4428,3,6.35
1610,656,1449,1,35.39
1611,656,1526,3,9.01
1612,657,3177,1,43.55
1613,657,2351,1,11.71
1614,658,1040,3,27.9
1615,658,276,2,46.36
1616,658,4919,1,14.67
1617,659,4685,2,11.87
1618,659,4888,1,27.55
1619,659,3702,3,12.54
1620,660,1748,2,45.24
1621,660,1527,1,7.74
1622,660,2246,2,22.28
1623,660,4511,1,36.71
1624,661,2170,1,40.27
1625,662,2415,1,49.7
1626,663,3255,1,6.17
1627,663,1614,3,9.97
1628,663,1603,1,23.97
1629,664,4907,3,9.73
1630,664,2894,3,43.51
1631,664,4929,2,16.97
1632,664,3251,2,11.96
1633,665,2883,3,28.93
1634,665,774,3,11.55
1635,665,748,1,46.74
1636,666,4422,2,45.36
1637,666,2350,3,45.24
1638,666,4860,2,48.24
1639,666,125,3,41.5
1640,667,1003,2,5.43
1641,667,1099,1,13.39
1642,667,488,2,21.73
1643,667,4710,1,18.07
1644,668,3148,1,30.75
1645,668,3885,3,23.83
1646,668,3392,2,45.71
1647,669,4624,3,49.43
1648,669,4855,2,17.33
1649,669,3694,1,13.68
1650,670,4990,2,12.18
1651,671,2206,1,5.83
1652,671,922,2,30.3
1653,672,4073,1,36.26
1654,672,1272,2,45.58
1655,673,579,3,25.33
1656,674,4469,2,10.68
1657,674,2034,3,39.69
1658,675,4799,2,34.05
1659,675,1831,3,28.94
1660,676,3391,1,19.41
1661,676,4783,2,17.29
1662,676,639,2,37.97
1663,677,2430,2,45.8
1664,678,3229,1,48.56
1665,678,3246,2,31.09
1666,678,1185,1,13.42
1667,679,1927,2,43.99
1668,680,953,3,39.05
1669,680,935,3,18.1
1670,680,3945,1,26.75
1671,680,1067,3,20.58
1672,681,308,2,5.58
1673,681,1295,3,8.49
1674,682,4516,2,5.73
1675,683,4406,1,48.18
1676,683,3465,3,42.5
1677,684,1479,1,22.94
1678,685,3548,2,9.35
1679,685,322,3,23.1
1680,685,743,3,47.79
1681,686,1969,1,31.9
1682,687,3339,1,26.38
1683,688,3958,2,27.25
1684,688,1883,1,32.8
1685,689,1850,1,28.34
1686,690,2737,1,9.59
1687,690,1379,1,32.9
1688,690,2925,1,45.95
1689,691,2037,1,10.76
1690,692,2447,3,6.69
1691,692,3151,1,29.25
1692,692,1009,3,9.98
1693,693,1148,1,13.2
1694,693,907,1,29.53
1695,694,3864,1,9.35
1696,694,118,3,28.02
1697,695,2482,2,17.9
1698,695,4420,1,24.08
1699,695,4860,1,48.24
1700,695,4947,3,13.72
1701,696,1545,3,22.84
1702,696,1612,3,43.08
1703,697,4661,1,8.18
1704,697,2420,2,8.38
1705,697,1206,3,25.01
1706,697,2629,3,35.67
1707,698,3366,1,41.54
1708,698,3812,3,33.84
1709,698,3763,1,15.8
1710,698,4508,3,14.43
1711,698,4702,3,39.0
1712,698,4807,3,11.24
1713,699,2797,2,36.32
1714,699,2219,2,32.19
1715,699,3690,2,17.05
1716,699,204,1,22.85
1717,700,2886,2,46.43
1718,701,1766,1,46.64
1719,701,1134,2,48.53
1720,702,649,2,22.64
1721,702,1802,3,20.0
1722,702,2913,1,25.83
1723,703,2883,1,28.93
1724,704,2428,1,5.51
1725,704,2679,1,6.97
1726,705,1483,1,46.5
1727,705,3470,2,8.97
1728,705,2378,2,46.9
1729,705,1465,3,40.42
1730,706,1073,3,48.3
1731,706,39,1,18.34
1732,706,1391,2,36.82
1733,706,1857,1,7.75
1734,707,2895,3,17.0
1735,708,2889,1,26.57
1736,708,2439,1,30.08
1737,709,4031,3,43.08
1738,710,4688,2,19.39
1739,710,4193,1,49.96
1740,711,2549,2,49.35
1741,712,2955,1,11.31
1742,712,2329,1,23.6
1743,713,2595,2,16.59
1744,714,1151,2,33.13
1745,714,3632,2,19.65
1746,714,1940,1,16.6
1747,715,544,3,48.61
1748,715,1578,3,29.41
1749,715,660,2,48.34
1750,715,3389,1,33.29
1751,715,4866,3,14.11
1752,715,664,2,48.34
1753,715,4657,2,43.04
1754,716,3913,2,24.24
1755,716,2657,1,36.7
1756,716,1228,3,43.36
1757,716,3184,2,42.19
1758,717,701,1,42.92
1759,717,3764,3,48.06
1760,717,1031,1,38.14
1761,718,14,2,11.75
1762,718,1478,1,38.8
1763,718,2774,2,47.59
1764,719,259,1,44.76
1765,719,4451,1,25.32
1766,720,2336,2,41.53
1767,720,1486,2,41.15
1768,721,4711,2,49.74
1769,721,1476,3,20.7
1770,722,923,3,21.42
1771,723,1350,1,46.41
1772,723,1076,3,15.92
1773,723,1967,2,45.52
1774,723,4382,3,22.96
1775,724,4254,2,48.07
1776,724,3986,2,22.1
1777,725,3206,1,16.08
1778,725,3242,1,7.33
1779,725,3350,3,17.29
1780,725,3894,2,10.34
1781,725,2796,1,25.43
1782,726,3472,3,21.93
1783,726,4755,1,32.58
1784,727,492,1,29.67
1785,727,4862,3,24.46
1786,727,4547,3,16.73
1787,727,3362,1,47.64
1788,728,4987,3,11.25
1789,729,1902,3,15.12
1790,729,116,2,23.48
1791,730,1272,1,45.58
1792,730,3014,2,36.0
1793,730,3460,3,24.5
1794,731,4360,3,23.4
1795,732,4809,2,8.4
1796,732,2542,2,7.01
1797,733,2853,2,30.2
1798,733,3099,2,12.26
1799,734,4382,1,22.96
1800,734,1157,3,38.08
1801,735,930,1,7.9
1802,735,4319,1,20.4
1803,736,262,2,25.22
1804,736,1118,2,27.02
1805,737,3690,2,17.05
1806,738,143,1,31.34
1807,738,2141,1,49.21
1808,738,3311,2,35.91
1809,738,4560,2,42.73
1810,739,1935,2,12.7
1811,739,2255,1,39.72
1812,740,3466,3,34.51
1813,741,2202,1,47.65
1814,742,378,2,30.95
1815,742,2950,3,38.52
1816,743,4474,2,5.47
1817,743,988,1,31.43
1818,743,3578,2,30.34
1819,744,2457,2,49.38
1820,744,3543,2,19.99
1821,745,1006,3,23.14
1822,745,1196,3,48.0
1823,745,3060,3,38.07
1824,746,2267,3,26.3
1825,746,4133,1,23.1
1826,747,2691,1,7.37
1827,747,650,1,45.02
1828,748,2240,3,38.93
1829,748,1747,2,26.15
1830,748,1752,3,10.38
1831,749,4217,1,37.35
1832,749,4657,1,43.04
1833,749,38,1,28.52
1834,750,4665,1,22.17
1835,751,2301,3,28.31
1836,751,2984,2,16.64
1837,751,952,3,30.82
1838,751,487,2,22.97
1839,752,1408,1,27.41
1840,752,4253,1,22.52
1841,752,444,2,45.62
1842,752,3700,1,35.32
1843,753,1557,2,34.71
1844,753,1484,2,6.22
1845,753,3393,3,9.87
1846,754,284,1,32.93
1847,754,4803,1,17.35
1848,754,3632,3,19.65
1849,755,1917,1,36.37
1850,755,3924,2,34.08
1851,755,3913,3,24.24
1852,755,3506,2,29.06
1853,755,2148,2,20.0
1854,756,4048,3,26.36
1855,757,3622,3,43.54
1856,757,2783,3,49.28
1857,757,3316,2,23.8
1858,757,4395,3,14.95
1859,757,43,2,8.92
1860,758,363,3,38.89
1861,758,696,3,5.06
1862,758,1823,3,36.33
1863,758,117,2,39.88
1864,759,3969,1,14.04
1865,760,763,3,18.9
1866,760,1054,1,15.07
1867,760,2693,1,46.95
1868,761,3076,2,17.1
1869,761,2683,2,19.32
1870,762,586,1,16.35
1871,762,4408,3,40.67
1872,763,1388,3,45.48
1873,763,3539,2,10.36
1874,764,2503,3,9.08
1875,765,2041,2,15.34
1876,765,823,2,37.55
1877,765,3090,1,45.2
1878,765,4354,1,5.54
1879,766,3027,3,11.01
1880,766,3633,1,40.49
1881,767,1790,3,34.43
1882,767,3421,1,33.4
1883,768,3243,3,19.11
1884,768,729,2,16.37
1885,769,2576,3,25.11
1886,769,3871,1,21.02
1887,770,2516,3,23.51
1888,770,2003,1,43.63
1889,770,4538,2,33.1
1890,771,963,2,28.68
1891,771,2845,2,18.27
1892,771,251,1,32.4
1893,771,3297,1,44.09
1894,772,1405,3,25.73
1895,773,368,3,33.96
1896,774,2782,3,20.9
1897,774,218,2,33.84
1898,775,4366,2,41.36
1899,776,857,2,19.97
1900,776,1339,1,14.1
1901,776,346,3,40.78
1902,776,3684,3,32.85
1903,776,643,2,17.56
1904,777,4228,2,28.22
1905,777,4786,3,45.3
1906,777,2490,2,34.43
1907,777,3974,1,37.68
1908,778,2359,2,20.65
1909,778,3992,1,29.98
1910,778,4173,3,44.02
1911,779,2237,2,33.28
1912,779,2170,2,40.27
1913,779,2871,1,24.04
1914,779,4890,1,27.81
1915,779,3119,1,40.14
1916,779,3018,3,6.44
1917,780,4388,2,24.16
1918,780,4059,1,5.2
1919,781,806,1,15.71
1920,781,2535,2,38.78
1921,781,3171,1,29.76
1922,781,3476,3,46.25
1923,781,3607,2,8.66
1924,781,3741,2,5.39
1925,781,3321,1,36.82
1926,781,472,3,43.76
1927,781,1570,2,27.75
1928,782,573,1,28.96
1929,782,4536,1,34.35
1930,782,4672,2,39.28
1931,782,806,3,15.71
1932,782,1882,1,24.19
1933,783,3768,2,49.55
1934,783,1084,3,45.59
1935,783,2963,2,45.33
1936,784,2961,3,48.58
1937,785,1981,3,13.47
1938,785,2492,2,42.85
1939,785,4230,1,31.57
1940,785,2135,2,24.19
1941,786,4043,3,13.67
1942,786,4695,1,9.23
1943,786,100,1,43.22
1944,786,4889,2,31.34
1945,787,4659,1,9.9
1946,787,392,3,6.71
1947,787,3409,2,34.81
1948,787,1687,2,10.65
1949,788,2306,2,41.79
1950,788,4489,3,27.99
1951,788,2509,2,33.64
1952,788,4728,1,12.63
1953,788,4408,1,40.67
1954,789,4761,1,31.06
1955,790,489,1,7.22
1956,790,669,2,19.76
1957,790,3710,2,48.54
1958,790,3458,3,43.81
1959,790,4722,2,21.24
1960,790,410,1,28.25
1961,790,839,3,42.16
1962,791,2061,2,17.39
1963,791,1353,1,45.36
1964,791,2962,2,33.68
1965,791,1157,2,38.08
1966,792,579,2,25.33
1967,792,2839,1,45.72
1968,793,3555,3,26.45
1969,793,3780,2,36.38
1970,794,639,2,37.97
1971,795,231,3,42.84
1972,796,437,3,5.22
1973,797,4252,2,29.57
1974,797,255,1,18.19
1975,797,1412,3,38.75
1976,797,1862,2,32.07
1977,797,1316,3,33.07
1978,797,1147,3,34.68
1979,798,2641,1,24.36
1980,798,1602,2,17.14
1981,799,4768,2,32.51
1982,800,3467,3,39.11
1983,800,906,2,16.99
1984,800,3498,2,34.06
1985,800,1024,1,16.49
1986,801,3304,2,46.54
1987,801,2428,2,5.51
1988,801,664,1,48.34
1989,802,2713,1,30.94
1990,802,4752,2,10.33
1991,802,297,2,39.13
1992,802,473,1,28.33
1993,803,122,2,24.74
1994,803,1931,1,22.53
1995,803,3315,3,40.57
1996,804,1523,2,13.18
1997,805,1409,1,42.22
1998,805,755,2,25.54
1999,805,1546,3,22.8
2000,806,4575,3,16.01
2001,806,4816,2,23.83
2002,807,1391,3,36.82
2003,807,338,2,42.15
2004,808,2550,1,19.68
2005,808,240,1,23.0
2006,809,2690,3,35.6
2007,809,3141,1,13.81
2008,809,260,2,15.43
2009,810,3157,2,39.42
2010,810,3382,2,13.02
2011,810,1308,3,34.45
2012,810,4266,3,22.61
2013,810,2433,2,44.53
2014,811,3376,2,13.59
2015,811,1931,1,22.53
2016,811,4920,1,19.88
2017,812,508,3,22.98
2018,813,2213,3,40.99
2019,813,1719,3,33.76
2020,813,569,2,49.77
2021,814,523,3,35.23
2022,815,901,2,48.87
2023,816,4453,3,23.11
2024,816,1655,1,21.13
2025,816,4121,3,23.54
2026,816,1046,1,28.13
2027,817,3635,2,9.31
2028,818,2791,2,22.12
2029,818,293,3,47.2
2030,819,4424,3,44.37
2031,819,2045,2,44.5
2032,819,3253,3,19.03
2033,819,3959,2,27.95
2034,820,4515,3,25.5
2035,820,2279,2,28.36
2036,820,4992,3,12.4
2037,821,2308,3,5.71
2038,821,41,3,35.7
2039,821,3293,2,31.59
2040,821,2348,1,28.27
2041,822,3406,2,13.44
2042,822,3306,2,22.59
2043,822,379,3,21.65
2044,822,3878,2,43.5
2045,823,1631,2,10.16
2046,823,1867,2,37.66
2047,823,4283,2,21.87
2048,824,1799,3,41.66
2049,825,4350,1,40.29
2050,825,631,1,31.89
2051,826,404,1,45.46
2052,826,4938,3,18.43
2053,826,398,2,12.92
2054,827,4937,1,13.78
2055,827,2627,1,42.12
2056,828,1661,3,19.25
2057,828,1871,3,24.33
2058,829,3093,3,18.26
2059,830,1007,2,48.45
2060,830,3535,1,44.11
2061,830,4046,1,47.0
2062,830,4537,3,25.38
2063,831,777,2,48.41
2064,831,2301,2,28.31
2065,831,453,1,19.13
2066,831,2758,1,17.29
2067,831,1687,3,10.65
2068,831,1507,1,17.38
2069,831,2253,2,19.37
2070,831,647,3,39.01
2071,832,3200,2,5.16
2072,833,4782,3,16.69
2073,833,3412,1,26.05
2074,833,1796,1,32.2
2075,833,783,3,44.65
2076,833,2547,3,27.87
2077,834,3304,1,46.54
2078,834,3621,1,26.15
2079,834,2571,1,8.56
2080,834,4961,2,35.07
2081,834,4115,2,24.39
2082,834,4839,2,31.1
2083,834,2618,1,41.38
2084,835,385,1,14.72
2085,836,4582,1,44.33
2086,836,2562,3,9.83
2087,837,4274,1,16.92
2088,837,491,3,25.56
2089,837,1956,2,26.01
2090,838,561,2,31.72
2091,839,1370,3,33.42
2092,839,2022,1,37.86
2093,839,7,1,26.99
2094,839,1744,2,48.55
