id,order_id,promo_id,discount_amount
4749,23352,33,14.05
4750,3640,29,24.09
4751,48902,42,9.48
4752,20052,36,36.93
4753,33270,22,14.96
4754,33757,37,13.06
4755,21838,1,14.85
4756,1284,39,62.79
4757,41057,42,62.61
4758,34085,4,37.15
4759,47132,12,22.15
4760,9810,18,32.49
4761,20106,35,68.34
4762,19077,1,41.27
4763,4856,14,99.7
4764,34352,22,21.47
4765,24348,36,29.41
4766,14584,7,33.29
4767,15592,45,47.05
4768,11501,29,64.13
4769,13333,33,126.13
4770,41861,26,14.51
4771,43623,7,111.49
4772,28580,29,63.8
4773,35584,37,12.96
4774,23978,50,71.14
4775,10182,50,95.68
4776,10972,17,12.95
4777,15337,4,36.83
4778,30668,39,62.9
4779,8483,20,59.31
4780,14834,22,43.58
4781,19516,31,106.73
4782,41441,29,11.81
4783,25067,4,37.9
4784,533,26,96.43
4785,47643,37,12.55
4786,5281,36,30.51
4787,17386,34,11.84
4788,24080,25,26.96
4789,20175,43,2.15
4790,407,45,22.21
4791,45377,39,18.51
4792,17861,45,8.49
4793,13100,32,46.7
4794,14519,45,89.95
4795,27336,12,2.18
4796,23635,14,34.48
4797,20646,8,26.42
4798,24095,37,59.68
4799,31637,40,24.53
4800,23325,14,45.39
4801,18926,22,58.68
4802,10229,18,35.84
4803,16283,43,12.82
4804,8545,4,56.07
4805,31258,12,18.91
4806,4243,31,18.2
4807,35498,34,6.06
4808,32148,28,56.24
4809,31301,1,90.48
4810,33227,47,21.42
4811,41787,14,163.57
4812,29737,35,21.01
4813,25053,2,52.52
4814,14172,23,27.09
4815,33577,17,24.89
4816,44820,41,1.8
4817,13693,1,26.49
4818,48474,47,18.19
4819,6488,22,6.8
4820,3338,18,63.68
4821,46305,15,25.08
4822,21204,35,21.42
4823,456,38,46.0
4824,44328,44,52.46
4825,39839,50,59.68
4826,41560,3,82.84
4827,33423,13,75.81
4828,8152,10,4.62
4829,42770,16,27.28
4830,35669,22,46.04
4831,28053,28,32.71
4832,41425,37,86.59
4833,29258,17,6.85
4834,27258,22,4.28
4835,24192,34,7.15
4836,45375,43,6.95
4837,14567,11,26.01
4838,7166,14,36.13
4839,33872,8,11.2
4840,11876,21,46.45
4841,10881,32,67.25
4842,25160,23,14.14
4843,49624,1,9.3
4844,18702,31,23.14
4845,42228,20,120.32
4846,41886,45,58.75
4847,43868,6,45.67
4848,7299,36,30.59
4849,35792,15,18.47
4850,48016,25,42.26
4851,41570,8,4.67
4852,26170,20,6.81
4853,46062,6,8.76
4854,7953,49,20.54
4855,5653,33,82.41
4856,17189,7,3.04
4857,46793,24,7.05
4858,12530,4,11.87
4859,14826,14,51.06
4860,45118,46,25.65
4861,43576,23,66.32
4862,2090,42,98.74
4863,2055,3,59.6
4864,41810,50,137.49
4865,26796,21,133.83
4866,47757,26,142.15
4867,19778,19,46.43
4868,20597,6,124.22
4869,6841,2,12.51
4870,47968,22,13.83
4871,20977,38,6.69
4872,16548,29,24.27
4873,38950,13,22.94
4874,21084,34,4.68
4875,14144,14,127.15
4876,13589,45,51.94
4877,31044,46,67.87
4878,49163,29,22.02
4879,12885,48,88.83
4880,35778,25,11.17
4881,1440,42,94.75
4882,9205,9,45.91
4883,32921,48,88.77
4884,35802,16,9.43
4885,19804,22,62.46
4886,18859,38,13.48
4887,11533,1,14.23
4888,40355,21,147.91
4889,21616,48,92.46
4890,40869,11,17.49
4891,19619,3,49.46
4892,20569,50,212.12
4893,27439,4,11.44
4894,19932,11,141.48
4895,37923,23,38.85
4896,21957,24,8.21
4897,31451,17,3.76
4898,18603,18,23.71
4899,42937,28,28.46
4900,35875,37,45.94
4901,10303,2,33.03
4902,10842,3,12.41
4903,16850,46,37.02
4904,19095,35,29.91
4905,1082,14,52.48
4906,25151,21,169.98
4907,37909,18,46.28
4908,3358,43,43.1
4909,33493,27,121.16
4910,42271,8,20.94
4911,6591,32,3.38
4912,15137,14,113.69
4913,16766,50,113.4
4914,19952,44,4.47
4915,8809,3,127.08
4916,17108,32,22.46
4917,24793,13,42.47
4918,26143,39,15.74
4919,44067,30,96.33
4920,45477,36,79.95
4921,17121,28,74.15
4922,23207,30,33.89
4923,39492,44,43.34
4924,2009,11,49.89
4925,972,33,19.89
4926,10551,2,23.44
4927,13868,35,42.54
4928,31447,36,12.16
4929,17615,9,12.42
4930,30885,17,7.0
4931,4880,16,2.4
4932,10829,28,47.21
4933,4517,15,124.51
4934,14313,41,4.09
4935,14176,4,36.48
4936,22696,39,71.5
4937,34011,21,6.29
4938,10801,37,72.71
4939,240,45,100.48
4940,47716,14,115.1
4941,20412,49,18.29
4942,31842,7,85.3
4943,42974,30,62.2
4944,9261,1,44.77
4945,12122,36,36.5
4946,43825,32,18.84
4947,12585,40,95.57
4948,27627,22,13.83
4949,9925,3,63.58
4950,5008,35,29.0
4951,1331,4,9.86
4952,13444,8,20.35
4953,30269,41,1.77
4954,26,25,16.03
4955,6168,25,23.63
4956,30676,18,50.47
4957,21399,7,96.09
4958,48227,1,102.17
4959,28362,46,81.31
4960,16202,42,61.6
4961,43076,38,31.95
4962,4141,19,57.76
4963,3323,36,31.19
4964,48426,28,37.29
4965,22135,34,6.32
4966,23742,50,53.09
4967,39676,26,104.81
4968,30432,39,8.97
4969,35522,19,3.7
4970,31308,9,17.2
4971,26560,13,20.81
4972,20060,29,1.46
4973,17780,21,97.86
4974,39617,25,23.45
4975,14747,19,45.9
4976,34928,35,71.01
4977,36021,42,70.99
4978,21462,15,17.37
4979,31984,35,33.63
4980,30570,5,20.36
4981,49510,23,68.55
4982,13764,7,41.73
4983,2462,13,89.78
4984,365,25,21.53
4985,10146,36,7.58
4986,29820,46,17.73
4987,30916,42,3.38
4988,44210,9,4.13
4989,41102,26,127.94
4990,46429,15,10.15
4991,28074,40,75.33
4992,37092,47,8.62
4993,17631,14,79.18
4994,14071,8,5.37
4995,19802,21,136.66
4996,44851,1,72.16
4997,47316,11,59.01
4998,15877,47,19.43
4999,35084,39,5.5
5000,17259,16,6.4
5001,10189,22,229.69
5002,19291,37,27.18
5003,1541,16,18.11
5004,21831,35,34.95
5005,13784,34,2.3
5006,8206,18,20.73
5007,24733,4,33.84
5008,49609,39,0.95
5009,30377,25,49.15
5010,14156,43,108.49
5011,39430,43,29.39
5012,19399,46,126.31
5013,48763,29,24.7
5014,46859,47,15.29
5015,16328,43,64.94
5016,34441,46,106.83
5017,47446,41,10.95
5018,5466,47,1.99
5019,25252,27,63.31
5020,6151,14,19.26
5021,31656,27,44.26
5022,49594,29,30.92
5023,39693,15,47.09
5024,13898,9,4.23
5025,32218,21,31.57
5026,30613,21,93.32
5027,31201,2,5.24
5028,49376,11,58.14
5029,49511,32,122.65
5030,39467,40,45.91
5031,44228,39,32.64
5032,31708,50,142.93
5033,9262,34,13.26
5034,21535,10,11.52
5035,5707,41,16.39
5036,27500,47,9.41
5037,10406,35,78.04
5038,35064,14,31.39
5039,46587,1,23.83
5040,40997,49,30.61
5041,35189,49,31.83
5042,46464,15,105.12
5043,41139,9,9.66
5044,18547,15,71.11
5045,820,23,43.75
5046,47105,32,45.06
5047,26328,25,45.78
5048,37217,25,76.38
5049,2083,38,30.3
5050,37489,50,116.03
5051,39210,11,100.6
5052,9891,40,24.85
5053,23675,36,32.48
5054,26118,33,62.91
5055,22887,17,18.73
5056,36415,23,45.38
5057,4556,4,37.54
5058,13477,18,30.52
5059,15597,15,26.15
5060,41088,39,25.41
5061,44748,40,133.84
5062,19117,13,24.86
5063,29006,30,54.08
5064,36031,23,42.55
5065,44878,45,3.24
5066,32563,14,63.67
5067,15328,50,13.47
5068,34184,10,8.14
5069,29686,11,23.87
5070,1339,27,21.1
5071,7921,30,53.26
5072,41814,6,13.12
5073,1094,17,9.9
5074,14288,10,40.3
5075,23898,39,34.22
5076,17938,33,40.15
5077,40655,39,5.29
5078,327,38,29.05
5079,22798,21,48.53
5080,17923,6,62.44
5081,47000,25,2.13
5082,1221,26,114.17
5083,16931,41,11.67
5084,14418,32,69.33
5085,6603,29,23.86
5086,48288,26,16.42
5087,26517,13,10.75
5088,49904,24,132.88
5089,6542,49,17.36
5090,4923,34,16.26
5091,46301,30,16.38
5092,23568,22,65.94
5093,24978,38,127.83
5094,37667,27,52.11
5095,15557,48,42.11
5096,5993,6,98.08
5097,15589,21,11.61
5098,39420,12,10.41
5099,29404,38,77.5
5100,15801,12,12.52
5101,38577,34,11.43
5102,7050,9,10.73
5103,31481,39,42.22
5104,19835,23,23.99
5105,29559,36,170.08
5106,4951,11,66.35
5107,38351,22,42.27
5108,21048,29,51.71
5109,26775,48,127.55
5110,11512,12,4.39
5111,14965,35,48.7
5112,39643,15,12.74
5113,11304,27,53.37
5114,46436,19,5.16
5115,37532,44,13.19
5116,21186,20,40.63
5117,10295,1,45.04
5118,33239,12,2.18
5119,23363,49,34.83
5120,29792,44,48.8
5121,26628,25,13.78
5122,7487,3,73.69
5123,7816,5,20.24
5124,33939,12,3.58
5125,27257,46,75.28
5126,21884,15,37.49
5127,34035,26,37.18
5128,26739,12,13.19
5129,11986,6,87.94
5130,4994,15,51.02
5131,37757,41,15.73
5132,25268,13,31.42
5133,36373,21,41.17
5134,7328,49,17.13
5135,24263,2,9.41
5136,47636,49,39.19
5137,5277,10,10.23
5138,23554,9,64.33
5139,9311,34,2.61
5140,30984,47,28.41
5141,22471,3,109.82
5142,7787,25,28.76
5143,46732,50,21.46
5144,19379,37,48.88
5145,2155,25,33.32
5146,48139,10,60.06
5147,5992,44,33.67
5148,11847,32,98.49
5149,28150,9,12.36
5150,1544,32,5.83
5151,7408,16,39.23
5152,18945,33,73.24
5153,43409,24,21.44
5154,17223,15,40.7
5155,33034,43,7.9
5156,2050,27,127.36
5157,18506,2,8.21
5158,28029,26,131.35
5159,25955,10,40.18
5160,13618,30,161.53
5161,25859,35,22.39
5162,28031,24,4.24
5163,27981,36,24.98
5164,518,6,87.68
5165,917,8,21.64
5166,27674,17,22.28
5167,25357,16,86.48
5168,10426,32,133.17
5169,33125,18,36.69
5170,49672,2,20.81
5171,9086,11,90.26
5172,42191,30,8.03
5173,28761,21,30.99
5174,16559,38,26.78
5175,4639,21,68.02
5176,15455,9,27.35
5177,23935,5,45.93
5178,7697,33,72.68
5179,27423,10,115.17
5180,24530,3,23.03
5181,32501,36,76.92
5182,13652,10,20.51
5183,9629,10,17.86
5184,42578,43,122.7
5185,34913,5,79.68
5186,21199,32,67.68
5187,24603,4,53.65
5188,858,10,3.52
5189,38995,22,5.08
5190,26712,44,33.18
5191,20840,36,73.38
5192,28955,10,89.79
5193,3356,48,70.73
5194,15409,17,16.63
5195,1211,18,39.37
5196,31213,11,109.65
5197,626,39,30.35
5198,49301,25,33.08
5199,48374,33,34.2
5200,42712,46,47.22
5201,44112,47,0.68
5202,21726,44,88.17
5203,2651,23,39.74
5204,2648,44,49.63
5205,38219,11,16.13
5206,14698,1,21.49
5207,47361,49,20.25
5208,6107,13,94.86
5209,29414,8,28.72
5210,33153,7,34.51
5211,25204,41,21.59
5212,24174,50,39.49
5213,10448,33,54.96
5214,29366,30,54.4
5215,34304,49,30.68
5216,49081,14,192.09
5217,3049,5,29.4
5218,34362,21,45.64
5219,26534,11,6.47
5220,22504,31,4.97
5221,29248,34,10.76
5222,36084,34,3.66
5223,34925,29,12.9
5224,43613,37,57.59
5225,31817,18,29.75
5226,40608,23,40.03
5227,44156,39,6.05
5228,16764,24,180.33
5229,39351,15,13.67
5230,48453,19,9.73
5231,8007,46,12.7
5232,15779,18,80.13
5233,17143,7,149.42
5234,38033,39,14.77
5235,42281,50,8.09
5236,9011,11,22.87
5237,27355,32,16.06
5238,47496,36,54.34
5239,37279,4,85.75
5240,26652,26,91.0
5241,42330,4,14.88
5242,3929,45,63.66
5243,12676,28,37.52
5244,13286,28,48.18
5245,4561,41,12.54
5246,19598,30,122.67
5247,23711,25,19.6
5248,47645,35,31.44
5249,41477,25,18.54
5250,14723,31,15.08
5251,11531,10,5.68
5252,2016,47,5.05
5253,5548,20,80.54
5254,15189,20,16.43
5255,11902,9,24.26
5256,21394,39,26.16
5257,3600,15,68.19
5258,5897,48,19.9
5259,21453,39,3.7
5260,12171,12,7.31
5261,30122,4,13.29
5262,24642,11,30.85
5263,20879,21,69.74
5264,11422,12,6.48
5265,21572,11,9.84
5266,6144,27,45.01
5267,45288,10,71.38
5268,31355,36,7.74
5269,11772,17,2.96
5270,35479,6,34.02
5271,37621,14,57.67
5272,17566,3,99.91
5273,44287,41,13.04
5274,45223,15,31.91
5275,166,12,5.36
5276,36699,29,28.52
5277,20905,49,32.93
5278,14557,11,14.77
5279,35546,13,43.09
5280,21328,32,19.31
5281,36442,18,5.93
5282,21182,31,27.17
5283,34704,12,44.86
5284,18813,34,14.13
5285,12766,43,59.17
5286,36595,10,39.87
5287,17061,31,24.32
5288,46355,20,10.18
5289,33368,14,30.6
5290,2761,45,49.57
5291,21991,49,41.18
5292,32523,49,50.19
5293,22512,14,59.45
5294,24628,1,52.26
5295,34929,28,68.18
5296,41950,50,5.83
5297,46635,44,133.06
5298,34503,40,25.7
5299,26677,38,19.93
5300,31120,5,10.36
5301,46575,29,1.98
5302,23690,10,10.53
5303,49085,25,3.4
5304,461,24,147.74
5305,16150,35,10.25
5306,5190,21,26.58
5307,26600,36,2.24
5308,32777,5,37.86
5309,19941,6,32.25
5310,11858,50,63.23
5311,2282,45,25.67
5312,20292,28,74.68
5313,15731,12,4.41
5314,17139,8,5.45
5315,38894,36,87.52
5316,21259,35,76.35
5317,10501,40,90.23
5318,39647,50,114.69
5319,23990,41,12.57
5320,23604,45,9.49
5321,26855,7,81.36
5322,18832,27,26.79
5323,37956,23,19.88
5324,202,41,5.37
5325,8842,38,29.56
5326,18385,48,43.34
5327,31915,26,57.09
5328,16476,19,34.09
5329,47257,39,19.23
5330,45045,7,35.63
5331,41925,2,52.5
5332,33222,50,31.79
5333,256,43,73.09
5334,34174,41,16.37
5335,41709,40,6.82
5336,34806,17,2.65
5337,16237,33,60.34
5338,32957,38,59.33
5339,821,3,107.39
5340,201,41,4.86
5341,3821,10,31.88
5342,2424,1,15.9
5343,8658,8,4.81
5344,3360,40,10.69
5345,19613,1,49.43
5346,49724,31,18.86
5347,7861,44,49.56
5348,10614,30,51.33
5349,37,29,12.14
5350,21209,18,42.83
5351,40326,41,19.36
5352,5942,19,14.35
5353,6319,16,13.9
5354,19616,22,192.32
5355,34637,47,10.77
5356,44569,19,64.05
5357,45852,29,3.08
5358,19152,31,12.81
5359,38845,29,2.79
5360,14165,39,29.98
5361,13198,5,21.47
5362,8868,9,15.61
5363,13554,28,41.53
5364,36466,44,62.89
5365,6049,3,34.55
5366,14865,3,48.29
5367,21908,41,18.03
5368,2467,33,32.32
5369,47219,1,8.65
5370,19994,4,64.97
5371,22548,39,66.09
5372,34572,19,53.41
5373,14324,48,91.12
5374,10208,43,16.3
5375,21343,13,57.99
5376,24383,50,68.34
5377,33465,29,78.96
5378,32749,11,56.83
5379,20302,48,38.9
5380,46329,50,48.83
5381,44680,8,15.04
5382,45487,8,24.88
5383,47647,9,80.88
5384,41703,29,11.74
5385,35182,6,69.47
5386,46187,45,24.01
5387,5534,17,13.86
5388,24924,21,27.09
5389,46216,21,73.53
5390,49584,23,17.06
5391,2820,18,38.01
5392,37286,9,21.15
5393,33674,22,20.59
5394,11840,49,2.33
5395,31460,34,20.58
5396,3674,42,37.97
5397,2691,32,4.66
5398,22769,28,71.14
5399,4052,38,27.13
5400,20592,35,21.92
5401,209,44,26.85
5402,7585,6,60.62
5403,42668,23,41.62
5404,2577,20,16.36
5405,28501,8,15.81
5406,5374,29,2.57
5407,249,46,89.87
5408,47960,42,12.72
5409,13667,27,32.04
5410,5920,10,51.29
5411,13089,16,37.18
5412,4667,34,12.08
5413,41630,7,15.3
5414,49095,39,37.01
5415,25472,41,12.39
5416,19986,29,10.9
5417,29341,27,23.97
5418,4334,13,10.22
5419,13474,22,31.04
5420,773,46,42.17
5421,47845,31,22.1
5422,20622,12,17.34
5423,15654,20,29.51
5424,28819,45,48.19
5425,31381,25,27.06
5426,21862,49,69.06
5427,11791,1,21.57
5428,40957,20,6.28
5429,1499,33,38.08
5430,33892,45,73.55
5431,45921,2,26.36
5432,9286,16,75.03
5433,43974,23,20.76
5434,33885,4,6.24
5435,21978,42,75.22
5436,32285,27,41.51
5437,39481,5,59.88
5438,12972,27,63.35
5439,18608,35,55.11
5440,38192,31,11.65
5441,21649,2,9.3
5442,9920,44,32.82
5443,13387,50,36.83
5444,44383,17,23.0
5445,12907,33,92.24
5446,8926,45,24.42
5447,41388,34,7.76
5448,31867,15,2.82
5449,22084,39,26.0
5450,48974,30,59.38
5451,26606,4,6.2
5452,22687,11,146.1
5453,22017,18,58.24
5454,46318,10,2.29
5455,24661,30,40.21
5456,40005,9,12.97
5457,10346,21,46.02
5458,28048,8,5.92
5459,22993,11,83.54
5460,38507,26,13.71
5461,17931,37,162.04
5462,3907,6,55.85
5463,10732,2,43.85
5464,48297,46,39.54
5465,16338,20,28.16
5466,12071,21,17.7
5467,13262,2,18.52
5468,21897,33,61.33
5469,39355,35,11.77
5470,46313,14,19.17
5471,784,33,58.78
5472,19724,21,19.33
5473,40977,24,22.98
5474,34234,10,7.18
5475,40873,45,57.14
5476,49272,2,29.69
5477,40547,11,52.12
5478,17244,44,151.18
5479,45506,1,27.95
5480,23541,34,27.51
5481,6304,31,20.52
5482,7610,49,19.54
5483,26017,43,109.98
5484,12179,34,1.25
5485,30372,50,15.03
5486,26248,49,19.0
5487,29779,50,80.97
5488,17681,40,37.81
5489,22796,16,22.74
5490,9062,7,60.65
5491,6722,25,48.77
5492,12826,36,99.0
5493,33857,7,9.06
5494,42772,28,54.4
5495,42140,35,6.51
5496,49,32,64.85
5497,47151,48,119.4
5498,1880,21,121.94
5499,20133,45,27.58
5500,49998,16,5.55
5501,11169,12,8.3
5502,23113,39,31.28
5503,37250,47,8.26
5504,24405,34,6.16
5505,9896,7,93.55
5506,49222,24,30.57
5507,3888,45,15.97
5508,32657,42,64.93
5509,17887,34,8.79
5510,20681,11,12.43
5511,21512,11,22.92
5512,37709,35,44.98
5513,12212,44,25.19
5514,48771,8,12.34
5515,2539,14,216.11
5516,36388,10,7.12
5517,7074,19,58.2
5518,27708,2,19.82
5519,19320,22,34.74
5520,36240,3,130.3
5521,4124,30,31.44
5522,46705,43,83.19
5523,43627,44,11.99
5524,32928,11,61.05
5525,15622,24,70.42
5526,45085,3,20.56
5527,43408,22,139.67
5528,30648,5,7.98
5529,30631,24,38.41
5530,12406,3,12.02
5531,14996,39,19.86
5532,47659,47,5.15
5533,18557,5,43.8
5534,4979,2,39.4
5535,6895,11,5.7
5536,21773,31,18.6
5537,5482,19,18.29
5538,20627,18,45.59
5539,41745,43,7.28
5540,40345,1,23.87
5541,33521,8,20.44
5542,23821,4,20.89
5543,6911,30,33.88
5544,30681,14,46.83
5545,5311,13,34.42
5546,36267,3,80.95
5547,38417,42,38.91
5548,8823,25,35.31
5549,15357,32,62.28
5550,9835,32,66.08
5551,14986,6,71.72
5552,32482,10,32.08
5553,32725,16,37.62
5554,5963,41,25.07
5555,45086,34,9.74
5556,35890,46,99.87
5557,35630,48,89.05
5558,1410,10,47.09
5559,7379,19,66.47
5560,30940,19,31.72
5561,2848,11,22.97
5562,18840,20,13.43
5563,12189,37,70.14
5564,1283,31,12.34
5565,8248,21,84.5
5566,364,11,49.31
5567,38364,50,88.54
5568,41609,5,27.53
5569,17802,2,41.57
5570,30195,42,51.17
5571,44662,50,20.06
5572,13478,23,25.5
5573,11520,17,1.76
5574,34294,20,60.21
5575,25291,27,11.68
5576,41281,4,23.71
5577,18650,3,62.56
5578,15814,22,177.33
5579,26144,16,58.05
5580,17204,40,52.3
5581,2052,17,2.25
5582,9544,22,38.55
5583,20975,40,52.01
5584,37953,38,2.91
5585,34958,42,129.79
5586,29280,25,22.74
5587,48130,5,58.45
5588,38971,1,114.25
5589,48563,41,4.49
5590,39182,28,29.36
5591,38723,33,54.49
5592,22791,29,24.38
5593,24033,27,89.66
5594,480,41,7.73
5595,36147,14,25.93
5596,9975,48,74.09
5597,15310,49,7.38
5598,31847,5,4.07
5599,40736,40,164.9
5600,10677,32,39.08
5601,9207,13,34.52
5602,9738,4,68.14
5603,45083,41,1.35
5604,8748,42,79.96
5605,40789,17,19.48
5606,18452,18,58.27
5607,12647,11,39.68
5608,28945,41,19.46
5609,39923,17,6.59
5610,9087,26,92.56
5611,12693,34,7.08
5612,19194,45,45.0
5613,33084,43,35.53
5614,38865,50,85.24
5615,654,29,12.4
5616,25652,15,66.15
5617,21605,37,76.53
5618,18347,43,113.63
5619,22962,50,54.33
5620,9771,12,11.72
5621,12613,34,13.19
5622,11482,25,101.62
5623,23381,1,11.8
5624,38793,22,153.27
5625,13913,27,12.29
5626,28795,15,15.91
5627,27083,7,74.51
5628,45857,42,54.52
5629,37102,30,96.26
5630,1950,25,29.73
5631,38509,29,5.4
5632,966,24,8.55
5633,16178,49,17.61
5634,13697,12,20.75
5635,43662,21,28.35
5636,22695,1,13.22
5637,7784,43,70.53
5638,32221,9,41.28
5639,49092,40,60.05
5640,22923,18,14.96
5641,35575,40,19.85
5642,10375,45,12.68
5643,47347,33,96.19
5644,12092,5,34.82
5645,1182,30,64.86
5646,33145,45,79.55
5647,34907,21,22.97
5648,25645,38,19.75
5649,26069,18,74.78
5650,6352,46,39.09
5651,33771,32,74.43
5652,9163,18,54.12
5653,12008,43,73.76
5654,39285,11,19.32
5655,48343,37,22.88
5656,32799,16,35.88
5657,1422,40,77.59
5658,30355,9,24.69
5659,10767,7,8.66
5660,6955,49,50.54
5661,10101,35,49.55
5662,25258,1,16.18
5663,27916,32,54.22
5664,26807,41,24.77
5665,38945,19,2.51
5666,27516,20,44.26
5667,7695,13,126.36
5668,20449,15,11.29
5669,5181,1,42.36
5670,20692,21,49.46
5671,2750,41,14.48
5672,42003,46,16.44
5673,41148,31,42.43
5674,34081,5,10.93
5675,26244,2,5.79
5676,9548,27,41.29
5677,48052,25,16.94
5678,5705,26,56.11
5679,32149,48,192.42
5680,6251,1,61.25
5681,26188,38,10.27
5682,48513,10,3.46
5683,48492,42,19.54
5684,34213,1,43.17
5685,17964,31,10.65
5686,37451,14,58.84
5687,10854,40,19.6
5688,23263,46,6.44
5689,27837,30,45.07
5690,18166,31,17.92
5691,43139,36,47.26
5692,18465,29,30.05
5693,41179,10,4.25
5694,2846,31,30.9
5695,32623,11,41.56
5696,7291,2,19.18
5697,44612,21,122.06
5698,37297,37,77.62
5699,11956,41,23.02
5700,24065,47,3.44
5701,49482,44,30.11
5702,28023,31,28.07
5703,41815,31,7.29
5704,20115,40,131.06
5705,3805,34,7.24
5706,16689,43,95.28
5707,44906,38,61.62
5708,13031,15,23.55
5709,5773,21,39.27
5710,31921,10,69.56
5711,2146,23,51.32
5712,40466,16,38.17
5713,569,27,32.89
5714,13483,29,66.39
5715,48800,49,41.28
5716,24647,9,26.51
5717,20923,8,25.34
5718,22717,23,39.99
5719,37337,31,53.5
5720,47338,1,15.56
5721,3840,17,2.59
5722,19593,44,116.47
5723,24666,26,56.53
5724,29796,7,46.19
5725,8188,6,64.07
5726,30349,40,26.49
5727,45026,40,47.69
5728,19422,28,47.26
5729,16380,1,86.39
5730,34711,23,33.29
5731,30376,3,29.25
5732,27204,26,108.44
5733,38094,46,50.29
5734,49117,18,96.0
5735,8054,8,32.86
5736,6231,39,6.44
5737,37602,11,16.09
5738,42143,23,47.48
5739,41590,28,47.71
5740,5433,25,39.52
5741,47805,49,30.03
5742,16479,2,7.98
5743,453,10,5.04
5744,35997,9,64.76
5745,18528,49,131.41
5746,33682,49,5.61
5747,36974,46,86.13
5748,42294,41,7.59
5749,16344,4,22.91
5750,7618,7,51.58
5751,35384,11,23.55
5752,5830,48,17.8
5753,350,22,71.91
5754,48719,33,72.01
5755,22754,29,51.23
5756,23696,17,37.27
5757,29721,3,51.99
5758,20610,13,11.12
5759,4017,42,66.08
5760,23493,20,47.95
5761,28302,38,44.28
5762,25187,19,43.91
5763,38713,15,10.16
5764,13498,32,42.24
5765,16540,42,116.52
5766,3612,42,73.47
5767,19976,9,17.89
5768,7220,29,26.28
5769,48599,15,71.56
5770,1827,26,154.21
5771,28677,1,19.72
5772,30495,38,39.05
5773,37557,39,53.96
5774,47466,25,23.25
5775,45019,10,22.1
5776,27082,37,38.13
5777,5642,19,110.19
5778,6873,50,30.29
5779,15714,26,21.57
5780,45231,47,25.92
5781,14634,5,140.23
5782,13691,4,4.63
5783,19402,43,89.56
5784,40249,39,8.58
5785,41161,26,41.39
5786,45353,7,23.79
5787,45395,22,12.17
5788,32204,43,16.92
5789,48424,38,17.78
5790,8991,2,29.83
5791,38393,20,85.43
5792,11874,50,46.06
5793,47587,4,9.52
5794,29761,12,11.11
5795,26945,39,3.71
5796,38134,18,16.9
5797,23538,39,41.32
5798,5093,19,31.08
5799,4225,33,59.91
5800,37100,9,20.68
5801,44198,10,60.88
5802,3267,1,62.98
5803,21101,9,23.7
5804,37701,40,106.65
5805,15115,22,67.01
5806,48448,39,3.83
5807,34866,18,63.74
5808,4385,19,64.71
5809,37772,32,96.15
5810,8252,16,21.14
5811,9799,34,2.29
5812,19289,16,16.0
5813,48992,15,80.51
5814,32681,29,54.36
5815,35947,15,50.94
5816,31993,3,14.58
5817,10517,25,49.35
5818,18652,24,168.26
5819,18828,12,9.0
5820,23140,48,68.82
5821,40551,43,80.77
5822,29948,25,10.74
5823,45101,34,11.3
5824,27566,12,7.7
5825,17497,4,1.39
5826,10388,4,65.87
5827,29813,41,4.27
5828,5672,3,47.9
5829,46543,29,15.14
5830,9409,22,69.22
5831,18240,4,45.36
5832,33981,3,35.28
5833,26730,16,13.49
5834,1027,25,9.12
5835,24355,5,63.85
5836,47949,37,21.07
5837,5673,20,23.59
5838,26246,31,38.0
5839,10598,22,65.29
5840,22102,48,54.02
5841,582,21,84.02
5842,18161,32,54.68
5843,44002,40,64.69
5844,35941,39,55.41
5845,12012,3,22.19
5846,39914,40,32.69
5847,1973,14,67.19
5848,21583,48,34.77
5849,39059,8,10.32
5850,44162,3,40.06
5851,30556,18,43.73
5852,557,9,47.47
5853,8617,33,42.59
5854,10269,9,13.31
5855,11371,46,55.76
5856,1761,9,51.69
5857,14912,5,22.41
5858,39929,27,20.09
5859,41293,14,46.1
5860,20374,37,37.45
5861,11376,8,59.42
5862,31278,44,68.74
5863,22609,26,71.37
5864,22677,47,25.57
5865,26858,26,110.95
5866,8661,4,71.32
5867,25937,2,69.59
5868,28497,46,65.97
5869,8783,36,16.69
5870,35301,32,52.86
5871,19261,43,63.3
5872,33998,45,1.44
5873,37860,35,29.33
5874,649,35,60.5
5875,35582,7,54.62
5876,6656,15,37.22
5877,4819,19,2.72
5878,24044,50,12.61
5879,33882,5,106.38
5880,2730,5,13.51
5881,26476,32,90.26
5882,23010,28,50.58
5883,47980,1,25.34
5884,1325,18,11.32
5885,19670,40,17.16
5886,17099,27,13.9
5887,37852,34,2.07
5888,32048,27,35.21
5889,23654,21,112.02
5890,32269,33,92.4
5891,47512,49,53.17
5892,19368,50,69.89
5893,17048,5,28.87
5894,42253,46,86.86
5895,8527,22,12.42
5896,7447,49,2.45
5897,6142,14,17.97
5898,2938,35,88.68
5899,46495,18,42.39
5900,19820,16,13.38
5901,339,28,83.47
5902,37795,3,55.4
5903,13186,45,133.12
5904,24175,7,28.91
5905,6874,24,87.19
5906,43276,31,21.54
5907,34868,32,125.11
5908,14507,1,25.61
5909,39678,38,13.83
5910,17206,40,80.02
5911,16603,10,53.34
5912,3877,4,15.18
5913,46769,30,31.85
5914,25892,27,22.69
5915,40564,43,32.72
5916,45991,8,6.26
